session_key,player_key,game_key,timestamp,date,hour,day_of_week,week,month,is_weekend,platform,region,player_type,duration_mins
5434,318,4.0,2026-01-28 23:38:18.196005,2026-01-28,23,Wednesday,5,1,False,PlayStation 5,South America,hardcore,185.0
5435,342,10.0,2026-01-28 23:41:18.196005,2026-01-28,23,Wednesday,5,1,False,PlayStation 5,Europe,regular,55.0
5436,174,6.0,2026-01-28 23:42:18.196005,2026-01-28,23,Wednesday,5,1,False,PC,South America,hardcore,107.0
5437,333,8.0,2026-01-28 23:43:18.196005,2026-01-28,23,Wednesday,5,1,False,PlayStation 5,Europe,regular,93.0
5438,143,10.0,2026-01-28 23:44:18.196005,2026-01-28,23,Wednesday,5,1,False,Xbox Series X,Europe,regular,60.0
5439,191,3.0,2026-01-28 23:48:18.196005,2026-01-28,23,Wednesday,5,1,False,PC,North America,hardcore,293.0
5440,356,4.0,2026-01-28 23:48:18.196005,2026-01-28,23,Wednesday,5,1,False,PC,Europe,hardcore,171.0
5441,339,6.0,2026-01-28 23:51:18.196005,2026-01-28,23,Wednesday,5,1,False,Xbox Series X,Asia,hardcore,221.0
5442,292,7.0,2026-01-29 00:08:18.196005,2026-01-29,0,Thursday,5,1,False,Xbox Series X,Europe,hardcore,94.0
5443,243,,2026-01-29 00:12:18.196005,2026-01-29,0,Thursday,5,1,False,PC,North America,hardcore,183.0
5444,360,9.0,2026-01-29 00:17:18.196005,2026-01-29,0,Thursday,5,1,False,Xbox Series X,Asia,hardcore,296.0
5445,213,10.0,2026-01-29 00:24:18.196005,2026-01-29,0,Thursday,5,1,False,Xbox Series X,Asia,regular,92.0
5446,195,4.0,2026-01-29 00:27:18.196005,2026-01-29,0,Thursday,5,1,False,PlayStation 5,Oceania,hardcore,140.0
5447,439,1.0,2026-01-29 00:32:18.196005,2026-01-29,0,Thursday,5,1,False,Xbox Series X,Europe,casual,36.0
5448,267,9.0,2026-01-29 00:32:18.196005,2026-01-29,0,Thursday,5,1,False,PlayStation 5,Europe,regular,82.0
5449,390,1.0,2026-01-29 00:32:18.196005,2026-01-29,0,Thursday,5,1,False,PlayStation 5,North America,hardcore,183.0
5450,7,1.0,2026-01-29 00:36:18.196005,2026-01-29,0,Thursday,5,1,False,PC,Asia,regular,116.0
5451,266,3.0,2026-01-29 00:37:18.196005,2026-01-29,0,Thursday,5,1,False,Xbox Series X,North America,regular,86.0
5452,84,6.0,2026-01-29 00:48:18.196005,2026-01-29,0,Thursday,5,1,False,PlayStation 5,Asia,hardcore,181.0
5453,403,6.0,2026-01-29 00:52:18.196005,2026-01-29,0,Thursday,5,1,False,Xbox Series X,Asia,regular,63.0
5454,409,4.0,2026-01-29 00:58:18.196005,2026-01-29,0,Thursday,5,1,False,PC,Asia,hardcore,229.0
5455,21,9.0,2026-01-29 00:59:18.196005,2026-01-29,0,Thursday,5,1,False,Xbox Series X,Europe,hardcore,280.0
5456,205,7.0,2026-01-29 00:59:18.196005,2026-01-29,0,Thursday,5,1,False,Xbox Series X,South America,hardcore,245.0
5457,367,,2026-01-29 00:59:18.196005,2026-01-29,0,Thursday,5,1,False,PlayStation 5,Asia,hardcore,279.0
5458,367,,2026-01-29 01:11:18.196005,2026-01-29,1,Thursday,5,1,False,PlayStation 5,Asia,hardcore,231.0
5459,191,3.0,2026-01-29 01:11:18.196005,2026-01-29,1,Thursday,5,1,False,PC,North America,hardcore,100.0
5460,98,10.0,2026-01-29 01:16:18.196005,2026-01-29,1,Thursday,5,1,False,Xbox Series X,North America,regular,61.0
5461,205,7.0,2026-01-29 01:18:18.196005,2026-01-29,1,Thursday,5,1,False,Xbox Series X,South America,hardcore,262.0
5462,267,9.0,2026-01-29 01:23:18.196005,2026-01-29,1,Thursday,5,1,False,PlayStation 5,Europe,regular,102.0
5463,377,10.0,2026-01-29 01:40:18.196005,2026-01-29,1,Thursday,5,1,False,PlayStation 5,North America,regular,50.0
5464,41,6.0,2026-01-29 01:43:18.196005,2026-01-29,1,Thursday,5,1,False,PC,North America,casual,26.0
5465,191,3.0,2026-01-29 01:45:18.196005,2026-01-29,1,Thursday,5,1,False,PC,North America,hardcore,285.0
5466,219,8.0,2026-01-29 02:01:18.196005,2026-01-29,2,Thursday,5,1,False,PC,Europe,hardcore,108.0
5467,330,8.0,2026-01-29 02:01:18.196005,2026-01-29,2,Thursday,5,1,False,Xbox Series X,North America,hardcore,287.0
5468,88,4.0,2026-01-29 02:14:18.196005,2026-01-29,2,Thursday,5,1,False,PC,Oceania,regular,51.0
5469,385,3.0,2026-01-29 02:17:18.196005,2026-01-29,2,Thursday,5,1,False,Xbox Series X,Europe,hardcore,115.0
5470,164,,2026-01-29 02:18:18.196005,2026-01-29,2,Thursday,5,1,False,Xbox Series X,North America,hardcore,228.0
5471,254,8.0,2026-01-29 02:41:18.196005,2026-01-29,2,Thursday,5,1,False,PC,Asia,regular,52.0
5472,133,1.0,2026-01-29 02:42:18.196005,2026-01-29,2,Thursday,5,1,False,Xbox Series X,North America,regular,109.0
5473,84,6.0,2026-01-29 02:45:18.196005,2026-01-29,2,Thursday,5,1,False,PlayStation 5,Asia,hardcore,196.0
5474,174,6.0,2026-01-29 02:48:18.196005,2026-01-29,2,Thursday,5,1,False,PC,South America,hardcore,148.0
5475,207,1.0,2026-01-29 02:53:18.196005,2026-01-29,2,Thursday,5,1,False,PC,North America,regular,72.0
5476,170,1.0,2026-01-29 02:58:18.196005,2026-01-29,2,Thursday,5,1,False,PC,Europe,hardcore,125.0
5477,8,,2026-01-29 02:58:18.196005,2026-01-29,2,Thursday,5,1,False,PC,Europe,regular,100.0
5478,242,10.0,2026-01-29 02:59:18.196005,2026-01-29,2,Thursday,5,1,False,PlayStation 5,South America,regular,89.0
5479,292,7.0,2026-01-29 03:02:18.196005,2026-01-29,3,Thursday,5,1,False,Xbox Series X,Europe,hardcore,227.0
5480,197,,2026-01-29 03:15:18.196005,2026-01-29,3,Thursday,5,1,False,PlayStation 5,Europe,hardcore,208.0
5481,299,8.0,2026-01-29 03:28:18.196005,2026-01-29,3,Thursday,5,1,False,PC,Asia,hardcore,194.0
5482,260,9.0,2026-01-29 03:30:18.196005,2026-01-29,3,Thursday,5,1,False,Xbox Series X,North America,hardcore,195.0
5483,85,7.0,2026-01-29 03:34:18.196005,2026-01-29,3,Thursday,5,1,False,PlayStation 5,North America,regular,62.0
5484,156,,2026-01-29 11:42:18.196005,2026-01-29,11,Thursday,5,1,False,PC,Europe,hardcore,123.0
5485,284,1.0,2026-01-29 11:43:18.196005,2026-01-29,11,Thursday,5,1,False,PlayStation 5,South America,regular,106.0
5486,168,7.0,2026-01-29 11:46:18.196005,2026-01-29,11,Thursday,5,1,False,PC,Europe,casual,51.0
5487,366,,2026-01-29 11:50:18.196005,2026-01-29,11,Thursday,5,1,False,PlayStation 5,North America,regular,70.0
5488,187,4.0,2026-01-29 11:50:18.196005,2026-01-29,11,Thursday,5,1,False,Xbox Series X,Asia,regular,84.0
5489,207,1.0,2026-01-29 11:53:18.196005,2026-01-29,11,Thursday,5,1,False,PC,North America,regular,114.0
5490,138,,2026-01-29 12:01:18.196005,2026-01-29,12,Thursday,5,1,False,Xbox Series X,North America,casual,37.0
5491,278,8.0,2026-01-29 12:08:18.196005,2026-01-29,12,Thursday,5,1,False,PlayStation 5,Europe,regular,87.0
5492,232,10.0,2026-01-29 12:18:18.196005,2026-01-29,12,Thursday,5,1,False,PlayStation 5,North America,hardcore,179.0
5493,42,4.0,2026-01-29 12:18:18.196005,2026-01-29,12,Thursday,5,1,False,Xbox Series X,North America,regular,108.0
5494,84,6.0,2026-01-29 12:20:18.196005,2026-01-29,12,Thursday,5,1,False,PlayStation 5,Asia,hardcore,145.0
5495,390,1.0,2026-01-29 12:21:18.196005,2026-01-29,12,Thursday,5,1,False,PlayStation 5,North America,hardcore,200.0
5496,18,8.0,2026-01-29 12:26:18.196005,2026-01-29,12,Thursday,5,1,False,PC,Europe,regular,83.0
5497,115,,2026-01-29 12:29:18.196005,2026-01-29,12,Thursday,5,1,False,PC,North America,hardcore,140.0
5498,174,6.0,2026-01-29 12:32:18.196005,2026-01-29,12,Thursday,5,1,False,PC,South America,hardcore,274.0
5499,21,9.0,2026-01-29 12:33:18.196005,2026-01-29,12,Thursday,5,1,False,Xbox Series X,Europe,hardcore,138.0
5500,304,7.0,2026-01-29 12:36:18.196005,2026-01-29,12,Thursday,5,1,False,PlayStation 5,North America,hardcore,227.0
5501,63,7.0,2026-01-29 12:36:18.196005,2026-01-29,12,Thursday,5,1,False,PC,Asia,hardcore,164.0
5502,364,4.0,2026-01-29 12:38:18.196005,2026-01-29,12,Thursday,5,1,False,PlayStation 5,South America,casual,37.0
5503,255,3.0,2026-01-29 12:39:18.196005,2026-01-29,12,Thursday,5,1,False,Xbox Series X,Europe,casual,55.0
5504,7,1.0,2026-01-29 12:42:18.196005,2026-01-29,12,Thursday,5,1,False,PC,Asia,regular,59.0
5505,382,6.0,2026-01-29 12:42:18.196005,2026-01-29,12,Thursday,5,1,False,PC,South America,regular,61.0
5506,327,10.0,2026-01-29 12:48:18.196005,2026-01-29,12,Thursday,5,1,False,Xbox Series X,Asia,regular,103.0
5507,111,9.0,2026-01-29 12:51:18.196005,2026-01-29,12,Thursday,5,1,False,PC,Asia,hardcore,155.0
5508,389,7.0,2026-01-29 12:53:18.196005,2026-01-29,12,Thursday,5,1,False,PC,North America,regular,46.0
5509,174,6.0,2026-01-29 12:54:18.196005,2026-01-29,12,Thursday,5,1,False,PC,South America,hardcore,188.0
5510,268,6.0,2026-01-29 13:02:18.196005,2026-01-29,13,Thursday,5,1,False,PC,North America,hardcore,296.0
5511,279,9.0,2026-01-29 13:02:18.196005,2026-01-29,13,Thursday,5,1,False,PlayStation 5,Asia,hardcore,142.0
5512,304,7.0,2026-01-29 13:02:18.196005,2026-01-29,13,Thursday,5,1,False,PlayStation 5,North America,hardcore,289.0
5513,224,6.0,2026-01-29 13:25:18.196005,2026-01-29,13,Thursday,5,1,False,Xbox Series X,Europe,regular,90.0
5514,330,8.0,2026-01-29 13:32:18.196005,2026-01-29,13,Thursday,5,1,False,Xbox Series X,North America,hardcore,196.0
5515,356,4.0,2026-01-29 13:47:18.196005,2026-01-29,13,Thursday,5,1,False,PC,Europe,hardcore,295.0
5516,367,,2026-01-29 13:48:18.196005,2026-01-29,13,Thursday,5,1,False,PlayStation 5,Asia,hardcore,168.0
5517,229,8.0,2026-01-29 13:52:18.196005,2026-01-29,13,Thursday,5,1,False,Xbox Series X,North America,regular,92.0
5518,191,3.0,2026-01-29 13:59:18.196005,2026-01-29,13,Thursday,5,1,False,PC,North America,hardcore,119.0
5519,363,8.0,2026-01-29 14:00:18.196005,2026-01-29,14,Thursday,5,1,False,Xbox Series X,South America,hardcore,284.0
5520,47,,2026-01-29 14:05:18.196005,2026-01-29,14,Thursday,5,1,False,Xbox Series X,North America,regular,74.0
5521,260,9.0,2026-01-29 14:06:18.196005,2026-01-29,14,Thursday,5,1,False,Xbox Series X,North America,hardcore,294.0
5522,429,6.0,2026-01-29 14:06:18.196005,2026-01-29,14,Thursday,5,1,False,Xbox Series X,Europe,regular,99.0
5523,12,,2026-01-29 14:11:18.196005,2026-01-29,14,Thursday,5,1,False,PlayStation 5,Europe,hardcore,92.0
5524,279,9.0,2026-01-29 14:22:18.196005,2026-01-29,14,Thursday,5,1,False,PlayStation 5,Asia,hardcore,295.0
5525,203,7.0,2026-01-29 14:23:18.196005,2026-01-29,14,Thursday,5,1,False,PlayStation 5,Europe,hardcore,110.0
5526,203,7.0,2026-01-29 14:25:18.196005,2026-01-29,14,Thursday,5,1,False,PlayStation 5,Europe,hardcore,96.0
5527,289,4.0,2026-01-29 14:27:18.196005,2026-01-29,14,Thursday,5,1,False,PlayStation 5,Asia,regular,79.0
5528,268,6.0,2026-01-29 14:33:18.196005,2026-01-29,14,Thursday,5,1,False,PC,North America,hardcore,265.0
5529,127,10.0,2026-01-29 14:39:18.196005,2026-01-29,14,Thursday,5,1,False,Xbox Series X,Asia,hardcore,165.0
5530,263,9.0,2026-01-29 14:44:18.196005,2026-01-29,14,Thursday,5,1,False,Xbox Series X,Asia,regular,81.0
5531,205,7.0,2026-01-29 14:50:18.196005,2026-01-29,14,Thursday,5,1,False,Xbox Series X,South America,hardcore,213.0
5532,285,6.0,2026-01-29 14:54:18.196005,2026-01-29,14,Thursday,5,1,False,PlayStation 5,Oceania,regular,106.0
5533,405,10.0,2026-01-29 14:57:18.196005,2026-01-29,14,Thursday,5,1,False,Xbox Series X,Asia,hardcore,146.0
5534,164,,2026-01-29 15:15:18.196005,2026-01-29,15,Thursday,5,1,False,Xbox Series X,North America,hardcore,293.0
5535,263,9.0,2026-01-29 15:31:18.196005,2026-01-29,15,Thursday,5,1,False,Xbox Series X,Asia,regular,56.0
5536,258,4.0,2026-01-29 15:35:18.196005,2026-01-29,15,Thursday,5,1,False,PC,Oceania,regular,98.0
5537,198,4.0,2026-01-29 15:46:18.196005,2026-01-29,15,Thursday,5,1,False,PC,North America,regular,83.0
5538,84,6.0,2026-01-29 15:53:18.196005,2026-01-29,15,Thursday,5,1,False,PlayStation 5,Asia,hardcore,187.0
5539,341,9.0,2026-01-29 16:07:18.196005,2026-01-29,16,Thursday,5,1,False,PlayStation 5,North America,hardcore,280.0
5540,422,3.0,2026-01-29 16:10:18.196005,2026-01-29,16,Thursday,5,1,False,PlayStation 5,Europe,casual,34.0
5541,191,3.0,2026-01-29 16:14:18.196005,2026-01-29,16,Thursday,5,1,False,PC,North America,hardcore,253.0
5542,3,4.0,2026-01-29 16:15:18.196005,2026-01-29,16,Thursday,5,1,False,PC,South America,hardcore,95.0
5543,203,7.0,2026-01-29 16:17:18.196005,2026-01-29,16,Thursday,5,1,False,PlayStation 5,Europe,hardcore,190.0
5544,214,,2026-01-29 16:17:18.196005,2026-01-29,16,Thursday,5,1,False,PlayStation 5,North America,hardcore,97.0
5545,203,7.0,2026-01-29 16:18:18.196005,2026-01-29,16,Thursday,5,1,False,PlayStation 5,Europe,hardcore,106.0
5546,121,8.0,2026-01-29 16:19:18.196005,2026-01-29,16,Thursday,5,1,False,PC,North America,regular,96.0
5547,360,9.0,2026-01-29 16:23:18.196005,2026-01-29,16,Thursday,5,1,False,Xbox Series X,Asia,hardcore,132.0
5548,100,9.0,2026-01-29 16:26:18.196005,2026-01-29,16,Thursday,5,1,False,PlayStation 5,Asia,regular,65.0
5549,1,,2026-01-29 16:30:18.196005,2026-01-29,16,Thursday,5,1,False,PC,Asia,regular,78.0
5550,287,,2026-01-29 16:34:18.196005,2026-01-29,16,Thursday,5,1,False,Xbox Series X,Europe,regular,108.0
5551,219,8.0,2026-01-29 16:40:18.196005,2026-01-29,16,Thursday,5,1,False,PC,Europe,hardcore,256.0
5552,278,8.0,2026-01-29 16:44:18.196005,2026-01-29,16,Thursday,5,1,False,PlayStation 5,Europe,regular,119.0
5553,203,7.0,2026-01-29 16:48:18.196005,2026-01-29,16,Thursday,5,1,False,PlayStation 5,Europe,hardcore,102.0
5554,47,,2026-01-29 16:48:18.196005,2026-01-29,16,Thursday,5,1,False,Xbox Series X,North America,regular,84.0
5555,70,6.0,2026-01-29 16:48:18.196005,2026-01-29,16,Thursday,5,1,False,Xbox Series X,North America,regular,95.0
5556,179,3.0,2026-01-29 16:49:18.196005,2026-01-29,16,Thursday,5,1,False,Xbox Series X,North America,casual,41.0
5557,358,8.0,2026-01-29 16:55:18.196005,2026-01-29,16,Thursday,5,1,False,PlayStation 5,Europe,regular,77.0
5558,170,1.0,2026-01-29 16:59:18.196005,2026-01-29,16,Thursday,5,1,False,PC,Europe,hardcore,298.0
5559,175,9.0,2026-01-29 17:00:18.196005,2026-01-29,17,Thursday,5,1,False,Xbox Series X,Oceania,regular,110.0
5560,324,10.0,2026-01-29 17:00:18.196005,2026-01-29,17,Thursday,5,1,False,PC,Europe,regular,60.0
5561,153,,2026-01-29 17:07:18.196005,2026-01-29,17,Thursday,5,1,False,PC,South America,hardcore,105.0
5562,330,8.0,2026-01-29 17:14:18.196005,2026-01-29,17,Thursday,5,1,False,Xbox Series X,North America,hardcore,223.0
5563,203,7.0,2026-01-29 17:18:18.196005,2026-01-29,17,Thursday,5,1,False,PlayStation 5,Europe,hardcore,290.0
5564,214,,2026-01-29 17:19:18.196005,2026-01-29,17,Thursday,5,1,False,PlayStation 5,North America,hardcore,203.0
5565,213,10.0,2026-01-29 17:31:18.196005,2026-01-29,17,Thursday,5,1,False,Xbox Series X,Asia,regular,111.0
5566,21,9.0,2026-01-29 17:35:18.196005,2026-01-29,17,Thursday,5,1,False,Xbox Series X,Europe,hardcore,128.0
5567,355,1.0,2026-01-29 17:36:18.196005,2026-01-29,17,Thursday,5,1,False,Xbox Series X,North America,hardcore,248.0
5568,223,6.0,2026-01-29 17:37:18.196005,2026-01-29,17,Thursday,5,1,False,Xbox Series X,North America,regular,84.0
5569,214,,2026-01-29 17:39:18.196005,2026-01-29,17,Thursday,5,1,False,PlayStation 5,North America,hardcore,149.0
5570,304,7.0,2026-01-29 17:41:18.196005,2026-01-29,17,Thursday,5,1,False,PlayStation 5,North America,hardcore,238.0
5571,355,1.0,2026-01-29 17:45:18.196005,2026-01-29,17,Thursday,5,1,False,Xbox Series X,North America,hardcore,279.0
5572,256,,2026-01-29 17:51:18.196005,2026-01-29,17,Thursday,5,1,False,PlayStation 5,Asia,hardcore,164.0
5573,243,,2026-01-29 17:58:18.196005,2026-01-29,17,Thursday,5,1,False,PC,North America,hardcore,294.0
5574,379,6.0,2026-01-29 17:58:18.196005,2026-01-29,17,Thursday,5,1,False,PC,North America,regular,75.0
5575,111,9.0,2026-01-29 18:04:18.196005,2026-01-29,18,Thursday,5,1,False,PC,Asia,hardcore,124.0
5576,382,6.0,2026-01-29 18:10:18.196005,2026-01-29,18,Thursday,5,1,False,PC,South America,regular,46.0
5577,237,4.0,2026-01-29 18:10:18.196005,2026-01-29,18,Thursday,5,1,False,Xbox Series X,Europe,casual,26.0
5578,214,,2026-01-29 18:17:18.196005,2026-01-29,18,Thursday,5,1,False,PlayStation 5,North America,hardcore,214.0
5579,334,,2026-01-29 18:26:18.196005,2026-01-29,18,Thursday,5,1,False,PlayStation 5,Asia,hardcore,105.0
5580,134,,2026-01-29 18:27:18.196005,2026-01-29,18,Thursday,5,1,False,PC,North America,regular,48.0
5581,256,,2026-01-29 18:29:18.196005,2026-01-29,18,Thursday,5,1,False,PlayStation 5,Asia,hardcore,135.0
5582,417,4.0,2026-01-29 18:30:18.196005,2026-01-29,18,Thursday,5,1,False,PlayStation 5,Asia,casual,51.0
5583,338,,2026-01-29 18:34:18.196005,2026-01-29,18,Thursday,5,1,False,Xbox Series X,Europe,regular,115.0
5584,388,6.0,2026-01-29 18:36:18.196005,2026-01-29,18,Thursday,5,1,False,PlayStation 5,North America,casual,59.0
5585,333,8.0,2026-01-29 18:40:18.196005,2026-01-29,18,Thursday,5,1,False,PlayStation 5,Europe,regular,62.0
5586,20,1.0,2026-01-29 18:40:18.196005,2026-01-29,18,Thursday,5,1,False,Xbox Series X,North America,hardcore,256.0
5587,353,10.0,2026-01-29 18:41:18.196005,2026-01-29,18,Thursday,5,1,False,Xbox Series X,Europe,regular,71.0
5588,248,10.0,2026-01-29 19:06:18.196005,2026-01-29,19,Thursday,5,1,False,PC,Asia,casual,53.0
5589,22,,2026-01-29 19:11:18.196005,2026-01-29,19,Thursday,5,1,False,PlayStation 5,Europe,regular,89.0
5590,359,,2026-01-29 19:13:18.196005,2026-01-29,19,Thursday,5,1,False,PC,Europe,casual,48.0
5591,232,10.0,2026-01-29 19:18:18.196005,2026-01-29,19,Thursday,5,1,False,PlayStation 5,North America,hardcore,270.0
5592,126,4.0,2026-01-29 19:26:18.196005,2026-01-29,19,Thursday,5,1,False,PC,North America,regular,86.0
5593,263,9.0,2026-01-29 19:29:18.196005,2026-01-29,19,Thursday,5,1,False,Xbox Series X,Asia,regular,51.0
5594,403,6.0,2026-01-29 19:31:18.196005,2026-01-29,19,Thursday,5,1,False,Xbox Series X,Asia,regular,73.0
5595,340,,2026-01-29 19:33:18.196005,2026-01-29,19,Thursday,5,1,False,PlayStation 5,Europe,casual,35.0
5596,389,7.0,2026-01-29 19:35:18.196005,2026-01-29,19,Thursday,5,1,False,PC,North America,regular,55.0
5597,97,,2026-01-29 19:35:18.196005,2026-01-29,19,Thursday,5,1,False,PC,Europe,regular,103.0
5598,283,8.0,2026-01-29 19:37:18.196005,2026-01-29,19,Thursday,5,1,False,PlayStation 5,Europe,regular,55.0
5599,297,10.0,2026-01-29 19:37:18.196005,2026-01-29,19,Thursday,5,1,False,Xbox Series X,North America,hardcore,292.0
5600,326,4.0,2026-01-29 19:39:18.196005,2026-01-29,19,Thursday,5,1,False,PC,North America,hardcore,96.0
5601,180,1.0,2026-01-29 19:40:18.196005,2026-01-29,19,Thursday,5,1,False,PlayStation 5,North America,regular,89.0
5602,197,,2026-01-29 19:40:18.196005,2026-01-29,19,Thursday,5,1,False,PlayStation 5,Europe,hardcore,124.0
5603,390,1.0,2026-01-29 19:59:18.196005,2026-01-29,19,Thursday,5,1,False,PlayStation 5,North America,hardcore,122.0
5604,405,10.0,2026-01-29 20:05:18.196005,2026-01-29,20,Thursday,5,1,False,Xbox Series X,Asia,hardcore,207.0
5605,219,8.0,2026-01-29 20:06:18.196005,2026-01-29,20,Thursday,5,1,False,PC,Europe,hardcore,218.0
5606,340,,2026-01-29 20:13:18.196005,2026-01-29,20,Thursday,5,1,False,PlayStation 5,Europe,casual,31.0
5607,126,4.0,2026-01-29 20:17:18.196005,2026-01-29,20,Thursday,5,1,False,PC,North America,regular,73.0
5608,339,6.0,2026-01-29 20:26:18.196005,2026-01-29,20,Thursday,5,1,False,Xbox Series X,Asia,hardcore,215.0
5609,155,3.0,2026-01-29 20:27:18.196005,2026-01-29,20,Thursday,5,1,False,PlayStation 5,Asia,hardcore,182.0
5610,326,4.0,2026-01-29 20:27:18.196005,2026-01-29,20,Thursday,5,1,False,PC,North America,hardcore,130.0
5611,283,8.0,2026-01-29 20:28:18.196005,2026-01-29,20,Thursday,5,1,False,PlayStation 5,Europe,regular,76.0
5612,395,1.0,2026-01-29 20:32:18.196005,2026-01-29,20,Thursday,5,1,False,PC,Europe,hardcore,203.0
5613,81,,2026-01-29 20:36:18.196005,2026-01-29,20,Thursday,5,1,False,Xbox Series X,Europe,casual,45.0
5614,379,6.0,2026-01-29 20:42:18.196005,2026-01-29,20,Thursday,5,1,False,PC,North America,regular,76.0
5615,119,4.0,2026-01-29 20:50:18.196005,2026-01-29,20,Thursday,5,1,False,PlayStation 5,North America,casual,27.0
5616,203,7.0,2026-01-29 20:50:18.196005,2026-01-29,20,Thursday,5,1,False,PlayStation 5,Europe,hardcore,248.0
5617,405,10.0,2026-01-29 20:55:18.196005,2026-01-29,20,Thursday,5,1,False,Xbox Series X,Asia,hardcore,252.0
5618,385,3.0,2026-01-29 20:59:18.196005,2026-01-29,20,Thursday,5,1,False,Xbox Series X,Europe,hardcore,115.0
5619,354,6.0,2026-01-29 21:01:18.196005,2026-01-29,21,Thursday,5,1,False,Xbox Series X,North America,casual,22.0
5620,223,6.0,2026-01-29 21:03:18.196005,2026-01-29,21,Thursday,5,1,False,Xbox Series X,North America,regular,78.0
5621,155,3.0,2026-01-29 21:08:18.196005,2026-01-29,21,Thursday,5,1,False,PlayStation 5,Asia,hardcore,238.0
5622,339,6.0,2026-01-29 21:11:18.196005,2026-01-29,21,Thursday,5,1,False,Xbox Series X,Asia,hardcore,140.0
5623,438,10.0,2026-01-29 21:15:18.196005,2026-01-29,21,Thursday,5,1,False,Xbox Series X,South America,regular,71.0
5624,134,,2026-01-29 21:19:18.196005,2026-01-29,21,Thursday,5,1,False,PC,North America,regular,101.0
5625,268,6.0,2026-01-29 21:24:18.196005,2026-01-29,21,Thursday,5,1,False,PC,North America,hardcore,134.0
5626,38,6.0,2026-01-29 21:26:18.196005,2026-01-29,21,Thursday,5,1,False,Xbox Series X,North America,regular,46.0
5627,194,7.0,2026-01-29 21:28:18.196005,2026-01-29,21,Thursday,5,1,False,PlayStation 5,Europe,regular,79.0
5628,28,,2026-01-29 21:29:18.196005,2026-01-29,21,Thursday,5,1,False,PC,Oceania,hardcore,173.0
5629,83,4.0,2026-01-29 21:31:18.196005,2026-01-29,21,Thursday,5,1,False,Xbox Series X,Asia,hardcore,160.0
5630,26,,2026-01-29 21:34:18.196005,2026-01-29,21,Thursday,5,1,False,PC,Europe,regular,89.0
5631,28,,2026-01-29 21:41:18.196005,2026-01-29,21,Thursday,5,1,False,PC,Oceania,hardcore,274.0
5632,38,6.0,2026-01-29 21:43:18.196005,2026-01-29,21,Thursday,5,1,False,Xbox Series X,North America,regular,55.0
5633,221,7.0,2026-01-29 21:44:18.196005,2026-01-29,21,Thursday,5,1,False,Xbox Series X,Europe,casual,24.0
5634,330,8.0,2026-01-29 21:53:18.196005,2026-01-29,21,Thursday,5,1,False,Xbox Series X,North America,hardcore,159.0
5635,306,8.0,2026-01-29 21:53:18.196005,2026-01-29,21,Thursday,5,1,False,PlayStation 5,Europe,regular,93.0
5636,330,8.0,2026-01-29 21:54:18.196005,2026-01-29,21,Thursday,5,1,False,Xbox Series X,North America,hardcore,211.0
